product_id,product_name,brand_name,rating,price_usd,ingredients,has_fragrance,has_alcohol,has_paraben,has_sulfate,has_essential_oil,has_retinol,has_formaldehyde,has_phthalate,has_mineral_oil,has_silicone,secondary_category,total_reviews,recommend_pct
P458216,Mini Yo Glow AHA & BHA Facial Enzyme Scrub,Wishful,4.244122965641953,21.0,"['water/aqua/eau, cellulose, butylene glycol, propylene glycol, alcohol, 1,2-hexanediol, bromelain, ananas sativus (pineapple) fruit extract, papain, carica papaya (papaya) fruit extract, citric acid, lactic acid, malic acid, salicylic acid, tartaric acid, glycolic acid, zingiber officinale (ginger) root extract, glycerin, rosa centifolia (rose) flower extract, cocos nucifera (coconut) fruit extract, prunus amygdalus dulcis (sweet almond) oil, salix alba (willow) bark extract, saccharum officinarum (sugarcane) extract/saccharum officinarum/extrait de canne à sucre, acer saccharum (sugar maple) extract, camellia japonica (camellia) leaf extract, citrus paradisi (grapefruit) seed extract, phellodendron amurense (cork tree) bark extract, mannitol, psidium guajava (guava) leaf extract, camellia sinensis (tea plant) leaf extract, mangifera indica (mango) fruit extract, musa sapientum (banana) fruit extract, passiflora edulis (passionfruit) fruit extract, citrus aurantium dulcis (orange) fruit extract, citrus limon (lemon) fruit extract, vaccinium myrtillus (blueberry) fruit extract, magnolia officinalis (magnolia) bark extract, sodium hyaluronate, ethylhexylglycerin, gluconolactone, polysorbate 20, carbomer, tromethamine, propanediol, disodium edta, phenoxyethanol, benzyl alcohol, benzyl salicylate, fragrance/parfum.']",1,1,0,0,0,0,0,0,0,0,Mini Size,2212,0.825497287522604
P458219,Watermelon Glow PHA + BHA Pore-Tight Toner,Glow Recipe,4.369165913881361,34.0,"['opuntia ficus-indica (cactus) extract, citrullus lanatus (watermelon) fruit extract, glycerin, hyaluronic acid, gluconolactone, sodium polyglutamate, betaine salicylate, salix alba (willow) bark extract, melaleuca alternifolia (tea tree) extract, hibiscus sabdariffa flower extract, lactobacillus/watermelon fruit ferment extract, cucumis sativus (cucumber) fruit extract, saccharum officinarum (sugarcane) extract, glycyrrhiza glabra (licorice) root extract, scutellaria baicalensis root extract, paeonia suffruticosa root extract, brassica oleracea capitata (cabbage) leaf extract, ipomoea batatas root extract, sorbitan oleate, levulinic acid, sodium levulinate, fragrance/parfum.']",1,0,0,0,1,0,0,0,0,0,Cleansers,3321,0.8566696778078892
P458546,Set The Stage Hydrating Primer Serum,LAWLESS,4.597609561752988,32.0,"['water, sea salt, propanediol, undecane, rosa canina seed oil, butyrospermum parkii (shea) butter, hippophae rhamnoides seed oil, picea abies extract, lavandula angustifolia (lavender) oil, cetyl ethylhexanoate, glycerin, xanthan gum, tridecane, hydroxyacetophenone, sclerotium gum, lecithin, pullulan, 1,2-hexanediol, caprylyl glycol, sodium phytate, hydrogenated lecithin, silica, phenethyl alcohol, ethylhexylglycerin, maltodextrin, pentapeptide-59, alcohol, tocopherol.']",0,1,0,0,0,0,0,0,0,0,Treatments,251,0.9243027888446215
P458573,Lip Balm Trio,Jack Black,4.722222222222222,22.0,"['avobenzone 3.0%, octinoxate 7.5%, petrolatum 40.2%, theobroma cacao (cocoa) seed butter, lanolin oil, beeswax, ozokerite, polyglyceryl-3 beeswax, flavor, butyrospermum parkii (shea) butter, c18-38 alkyl hydroxystearoyl stearate, persea gratissima (avocado) oil, tocopheryl acetate, cyclopentasiloxane, microcrystalline wax, camellia sinensis (green tea) leaf extract.']",0,0,0,0,0,0,0,0,1,1,Value & Gift Sets,18,0.9444444444444444
P458576,Water Drench Hyaluronic Hydrating Moisturizer SPF 45,Peter Thomas Roth,4.281990521327014,55.0,"['avobenzone 3%, homosalate 5%, octisalate 5%, octocrylene 10%, water/aqua/eau, polymethylsilsesquioxane, glycerin, dipropylene glycol, dimethicone, argania spinosa kernel oil, tocopheryl acetate, yeast extract, cyclopentasiloxane, cyclohexasiloxane, phenoxyethanol, lauryl peg-9 polydimethylsiloxyethyl dimethicone, isododecane, dimethicone/peg-10/15 crosspolymer, saccharide isomerate, methyl gluceth-20, sodium chloride, sodium hyaluronate, bisabolol, peg-15/lauryl dimethicone crosspolymer, sodium pca, propylene glycol, ceteareth-25, sodium benzoate, potassium sorbate, sodium citrate, citric acid, sambucus nigra fruit extract, cetyl alcohol, saccharomyces/magnesium ferment, hydrolyzed silk, behenic acid, ceramide np, cholesterol, ethylhexylglycerin, tocopherol, ceramide ns, saccharomyces/iron ferment, saccharomyces/copper ferment, saccharomyces/silicon ferment, saccharomyces/zinc ferment, butylene glycol, ceramide ap, ceramide eop, ceramide eos, olea europaea (olive) leaf extract, caprooyl phytosphingosine, caprooyl sphingosine, disodium edta, ascorbyl palmitate, mica (ci 77019).']",0,1,0,0,0,0,0,0,0,1,Moisturizers,844,0.8483412322274881
P458724,Metal Facial Razor,SEPHORA COLLECTION,4.474789915966387,18.0,,0,0,0,0,0,0,0,0,0,0,High Tech Tools,238,0.8907563025210085
P458733,Mini Rose Quartz Facial Roller,SEPHORA COLLECTION,3.7,12.0,,0,0,0,0,0,0,0,0,0,0,Wellness,40,0.675
P458755,Charlotte’s Magic Serum with Vitamin C,Charlotte Tilbury,4.159329140461216,85.0,"['aqua/water/eau, niacinamide, glycereth-26, triheptanoin, glycerin, methyl gluceth-20, silica, camellia oleifera seed oil, quartz powder, amethyst powder, ruby powder, gold, butyrospermum parkii (shea) oil, phenoxyethanol, dimethyl isosorbide, polysorbate 20, glyceryl stearate, butylene glycol, octyldodecyl oleate, benzyl alcohol, myrothamnus flabellifolia leaf extract, peg-100 stearate, octyldodecyl stearoyl stearate, schisandra chinensis (magnolia) fruit extract, carbomer, sodium gluconate, sodium hyaluronate, chondrus crispus (carrageenan) extract, sodium hydroxide, saussurea involucrata callus extract, tocopheryl acetate, aloe barbadensis leaf juice, polyglutamic acid, pentylene glycol, sorbitol, magnesium aspartate, zinc gluconate, rosa canina fruit extract, polyhydroxystearic acid, octyldodecanol, sodium benzoate, propanediol, biosaccharide gum-4, xanthan gum, parfum (fragrance), plumeria alba flower extract, plumeria rubra flower extract, lithothamnion calcareum extract, lactic acid, potassium sorbate, caprylyl glycol, copper gluconate, hydrated silica, 1,2-hexanediol, citric acid, solanum tuberosum (potato) pulp extract, acetyl tetrapeptide-11, acetyl tetrapeptide-9, dehydroacetic acid, ascorbic acid, glutathione, limonene, geraniol, citronellol, linalool, citral.']",1,1,0,0,0,0,0,0,0,0,Treatments,954,0.8039832285115304
P458900,Pineapple Enzyme Pore Clearing Cleanser,Josie Maran,4.244837758112094,29.0,"['water/aqua/eau, glycerin**, decyl glucoside**, disodium coco-glucoside citrate**, disodium cocoyl glutamate**, polyglyceryl-10 laurate**, xanthan gum**, phenoxyethanol, saccharide isomerate**, coco-glucoside**, glyceryl oleate**, sodium lauroyl lactylate**, fragrance (parfum), argania spinosa (argan) kernel oil*, sodium cocoyl glutamate**, aloe barbadensis leaf juice**, althaea officinalis root extract*, ananas sativus (pineapple) fruit extract**, ethylhexylglycerin, lactic acid**, citric acid**, salix alba (willow) bark extract**, lactobacillus ferment**, sodium citrate**, potassium sorbate**, sodium benzoate**, tocopherol**, hydrogenated palm glycerides citrate**.**naturally derived.']",1,0,0,0,0,0,0,0,0,0,Cleansers,678,0.8628318584070797
P458917,Water-Lock Moisturizer with Skin-Smoothing Peptides,Tata Harper,4.438953488372093,68.0,"['hordeum vulgare leaf juice*, octyldodecanol, c10-18 triglycerides, glycerin, aqua/water/eau, cetearyl alcohol, shea butter ethyl esters, diglycerin, sclerotium gum, punica granatum extract, citrus aurantium dulcis (orange) flower extract, sodium hyaluronate, saccharide isomerate, beta vulgaris/beet root extract/extrait de racine de betterave, arnica montana (arnica) extract*, borago officinalis (borage) leaf extract*, calendula officinalis (calendula) flower extract*, medicago sativa (alfalfa) extract*, spiraea ulmaria (meadowsweet) extract*, sambucus nigra fruit extract, olea europaea (olive) oil*, magnolia officinalis bark extract, citrus sinensis (orange) peel oil*, arachidyl alcohol, glyceryl caprylate, sodium phytate, hydrolyzed corn starch, glyceryl undecylenate, cetearyl glucoside, behenyl alcohol, sodium levulinate, sodium anisate, arachidyl glucoside, citric acid, sodium citrate, l (+) lactic acid, phenethyl alcohol, alcohol, limonene, citral, citronellol, linalool.']",0,1,0,0,0,0,0,0,0,0,Moisturizers,344,0.8604651162790697
P458958,Hydrating Boob and Bum Sheet Mask Duo,INC.redible,4.083333333333333,15.0,"['juicy bits boob mask:', 'aqua (water), butylene glycol, 1,2-hexanediol, glycerin, peg-60 hydrogenated castor oil, bis-peg-18 methyl ether dimethyl silane, arginine, carbomer, ethylhexylglycerin, erythritol, caprylyl glycol, allantoin, citrullus lanatus (watermelon) fruit extract, disodium edta, dipotassium glycyrrhizate, hydroxyethylcellulose, adenosine, rosa canina (rosehip) seed extract, sodium ascorbyl phosphate, sodium hyaluronate, polysorbate 60, disodium phosphate, sodium phosphate, parfum (fragrance).', 'feeling cheeky bum mask:', 'aqua (water), butylene glycol, 1,2-hexanediol, glycerin, peg-60 hydrogenated castor oil, bis-peg-18 methyl ether dimethyl silane, arginine, carbomer, ethylhexylglycerin, erythritol, caprylyl glycol, allantoin, disodium edta, dipotassium glycyrrhizate, hydroxyethylcellulose, salvia hispanica (chia) seed extract, sodium hyaluronate, sodium ascorbyl phosphate, prunus persica (peach) fruit extract, polysorbate 60, disodium phosphate, sodium phosphate, copper tripeptide-1, natto gum, acetyl hexapeptide-8, parfum (fragrance).']",1,0,0,0,0,0,0,0,0,0,Masks,12,0.75
P458961,G.Tox Malachite and Fruit Acid Pore Purifying Cleanser,goop,4.388888888888889,48.0,"['water (aqua, eau), capryloyl/caproyl methyl glucamide, lauroyl/myristoyl methyl glucamide, coco-glucoside, cocamidopropyl hydroxysultaine, glycerin, sucrose cocoate, spondias mombin pulp extract, mangifera indica (mango) pulp extract, musa sapientum (banana) pulp extract, pelargonium graveolens (geranium) flower oil, malachite extract, eucalyptus globulus leaf oil, rosmarinus officinalis (rosemary) leaf oil, citrus aurantium dulcis (sweet orange) peel oil, mentha piperita (peppermint) oil, mentha viridis (spearmint) leaf oil, schinus terebinthifolia fruit extract, xanthan gum, propanediol, canarium luzonicum gum nonvolatiles, dimethyl heptenal, pentylene glycol, sodium dehydroacetate, phenethyl alcohol, trisodium ethylenediamine disuccinate, triethyl citrate, citric acid, limonene, citronellol.']",0,1,0,0,1,0,0,0,0,0,Cleansers,18,0.8333333333333334
P458962,G.Tox Malachite and AHA Pore Refining Tonic,goop,3.933333333333333,75.0,"['water (aqua, eau), glycolic acid, rosmarinus officinalis (rosemary) flower/leaf/stem water, sodium hydroxide, phytic acid, niacinamide, pelargonium graveolens flower/leaf/stem water, citrus limon fruit water, propanediol, glycerin, sea water, heptapeptide-7, ectoin, malachite extract, hydrolyzed sodium hyaluronate, bellis perennis (daisy) flower extract, helichrysum italicum (immortelle) extract, spondias mombin pulp extract, mangifera indica (mango) pulp extract, musa sapientum (banana) pulp extract, caffeine, xanthan gum, citric acid, sodium chloride, pentylene glycol, hydroxyectoin, phenethyl alcohol, trisodium ethylenediamine disuccinate, potassium sorbate, carnosine, lecithin, and sodium benzoate.']",0,1,0,0,0,0,0,0,0,0,Cleansers,15,0.8
P458964,G.Tox Ultimate Dry Brush,goop,3.9814814814814814,25.0,,0,0,0,0,0,0,0,0,0,0,High Tech Tools,54,0.7222222222222222
P459116,Mini Cream Skin Toner & Moisturizer,LANEIGE,4.3076923076923075,15.0,"['water, butylene glycol, glycerin, limnanthes alba (meadowfoam) seed oil, 1,2-hexanediol, polyglyceryl- 10 stearate, glyceryl stearate citrate, sodium stearoyl glutamate, inulin lauryl carbamate, glyceryl caprylate, ethylhexylglycerin, propanediol, disodium edta, camellia sinensis leaf extract, tocopherol. c3']",0,0,0,0,0,0,0,0,0,0,Mini Size,52,0.8461538461538461
P459127,Platinum Lip Plump SPF 30,Dr. Lara Devgan Scientific Beauty,4.570038910505836,50.0,"['homosalate 15.0% octinoxate 7.5% octisalate 5.0% avobenzone 3.0%, hydrogenated polyisobutene, ethylene/propylene/styrene copolymer, butylene/ethylene/styrene copolymer, octocrylene, benzyl nicotinate, glycerin, cetearyl ethylhexanoate, sorbitan isostearate, portulaca pilosa extract, sucrose cocoate, palmitoyl tripeptide-38, sodium hyaluronate, menthone glycerin acetal, stevia rebaudiana leaf/stem powder, niacinamide, tocopheryl acetate, hydrolyzed sodium hyaluronate, glutathione, ergothioneine, ceramide np, ceramide ap, ceramide eop, phytosphingosine, cholesterol, sodium lauroyl lactylate, carbomer, xanthan gum, yucca schidigera root extract, salix alba (willow) bark extract, panthenol, essential oil of spearmint (mentha viridis), essential oil of peppermint (mentha piperita), flavor']",0,0,0,0,1,0,0,0,0,0,Lip Balms & Treatments,514,0.8891050583657587
P459128,Vitamin C+B+E Ferulic Serum,Dr. Lara Devgan Scientific Beauty,4.824104234527687,145.0,"['l-ascorbic acid (vitamin c) 15 %, dl-tocopherol (vitamin e) 1%, ferulic acid 0.5%, acetyl octapeptide-3, deionized water, ascorbic acid, ethoxydiglycol, ppg-26-buteth-26, peg-40 hydrogenated castor oil, tocopherol, glycerin, acetyl octapeptide-3, ferulic acid, panthenol, sodium hyaluronate, phenoxyethanol, triethanolamine, sodium metabisulfite.']",0,0,0,0,0,0,0,0,0,0,Treatments,307,0.9576547231270358
P459129,Peptide Eye Cream,Dr. Lara Devgan Scientific Beauty,4.817164179104478,215.0,"['water, helianthus annuus (sunflower) seed oil, glycerin, dimethicone, isopropyl palmitate, palmitoyl tripeptide-1, palmitoyl tetrapeptide-7, steareth-20, chrysin, n-hydroxysuccinimide, butylene glycol, carbomer, polysorbate 20, glycol distearate, glyceryl stearate, peg-100 stearate, stearic acid, stearyl alcohol, phytonadione, vitis vinifera (grape) seed oil, persea gratissima (avocado) oil, tocopheryl acetate, allantoin, titanium dioxide, tetrasodium edta, triethanolamine, phenoxyethanol, ethylhexylglycerin.']",0,1,0,0,0,0,0,0,0,1,Eye Care,268,0.9626865671641791
P459130,Hyaluronic Serum,Dr. Lara Devgan Scientific Beauty,4.785046728971962,245.0,"['water, glycerin, niacinamide, sodium chondroitin sulfate, methyl glucoside phosphate proline lysine copper complex, glycosaminoglycans, bambusa vulgaris leaf/stem extract, pisum sativum (pea) extract, glucosamine hcl, sodium hyaluronate, panthenol, phenoxyethanol, ethylhexylglycerin, polysorbate 20, disodium edta.']",0,0,0,1,0,0,0,0,0,0,Treatments,321,0.940809968847352
P459131,3 Mega Wonders,OLEHENRIKSEN,4.234567901234568,65.0,"['glow2oh dark spot toner:', 'aqua/water/eau, glycolic acid, hamamelis virginiana (witch hazel) water, lactic acid, sodium hydroxide, polysorbate 20, phenoxyethanol, parfum/fragrance, phytic acid, ethylhexylglycerin, glycerin, chamomilla recutita (matricaria) flower extract, citrus limon (lemon) fruit extract, glycyrrhiza glabra (licorice) root extract, saccharum officinarum (sugar cane) extract, santalum album (sandalwood) extract, benzoic acid, leuconostoc/radish root ferment filtrate, tocopherol, citral, limonene, linalool.', 'banana bright vitamin c serum:', 'aqua/water/eau, 3-o-ethyl ascorbic acid, neopentyl glycol diheptanoate, gluconolactone, cetearyl olivate, sorbitan olivate, citrus aurantium dulcis (orange) oil, citrus aurantium dulcis (orange) peel oil, triethyl citrate, citrus sinensis (orange) fruit extract, helianthus annuus (sunflower) seed oil, potassium hydroxide, betaine, panthenol, phenoxyethanol, hydroxyacetophenone, aminomethyl propanol, acrylates/c10-30 alkyl acrylate crosspolymer, gluconic acid, tocopherol, glycerin, succinoglycan, phytic acid, mica, sodium metabisulfite, sodium hyaluronate, hyaluronic acid, caramel, dipotassium glycyrrhizate, sodium polyacrylate, pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate, sodium phytate, citrus limon (lemon) fruit extract, rosa canina fruit extract, hippophae rhamnoides extract, ascorbic acid, lycium barbarum fruit extract, citrus aurantium dulcis (orange) fruit extract, leuconostoc/radish root ferment filtrate, limonene, linalool, citral, titanium dioxide (ci 77891), yellow 5 (ci 19140), red 4 (ci 14700).', 'c-rush brightening gel créme:', 'aqua/water/eau, glycerin, dicaprylyl carbonate, propanediol, caprylic/capric triglyceride, 3-o-ethyl ascorbic acid, glycereth-26, ammonium acryloyldimethyltaurate/beheneth-25 methacrylate crosspolymer, hydrolyzed jojoba esters, cetearyl alcohol, polyacrylate crosspolymer-6, hydroxyacetophenone, panthenol, polyglyceryl-3 methylglucose distearate, tetrahexyldecyl ascorbate, linoleic acid, citric acid, phenoxyethanol, parfum/fragrance, pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate, xanthan gum, cetearyl glucoside, linolenic acid, citrus aurantium dulcis (orange) fruit extract, citrus limon (lemon) fruit extract, hippophae rhamnoides extract, lycium barbarum fruit extract, rosa canina fruit extract, ethylhexylglycerin, leuconostoc/radish root ferment filtrate, sodium citrate, camellia japonica flower extract, aroma/flavor, sodium hyaluronate, sodium polyacrylate, sodium phytate, hyaluronic acid, vegetable collagen, ascorbic acid, tocopherol, yellow 6 (ci 15985), yellow 5 (ci 19140), citral, limonene, linalool, benzyl alcohol.']",1,1,0,0,0,0,0,0,0,0,Value & Gift Sets,81,0.7901234567901234
P459133,Mini Truth Juice Daily Cleanser,OLEHENRIKSEN,4.238636363636363,16.0,"['aqua/water/eau, sodium cocoyl isethionate, sodium cocoamphoacetate, cocamidopropyl hydroxysultaine, sodium chloride, acrylates/beheneth-25 methacrylate copolymer, phenoxyethanol, citrus aurantium dulcis (orange) oil, glycol distearate, gluconolactone, propanediol, glycerin, 1,2-hexanediol, citrus aurantium dulcis (orange) peel oil, sodium benzoate, citrus aurantium dulcis (orange) fruit water, titanium dioxide (ci 77891), citrus sinensis (orange) fruit extract, triethyl citrate, caprylhydroxamic acid, citrus aurantium dulcis (orange) fruit extract, citrus limon (lemon) fruit extract, hippophae rhamnoides kernel extract, lycium barbarum fruit extract, rosa canina fruit extract, calcium gluconate, helianthus annuus (sunflower) seed oil, leuconostoc/radish root ferment filtrate, sodium hydroxide, yellow 6 (ci 15985), citric acid, potassium sorbate, xanthan gum, sodium citrate, limonene, linalool.']",0,0,0,0,0,0,0,0,0,0,Mini Size,528,0.7840909090909091
